0,-224,-217,-210,-203,-196,-189,-182,-175,-168,-161,-154,-147,-140,-133,-126,-119,-112,-105,-98,-91,-84,-77,-70,-63,-56,-49,-42,-35,-28,-21,-14,-7,0,7,14,21,28,35,42,49,56,63,70,77,84,91,98,105,112,119,126,133,140,147,154,161,168,175,182,189,196,203,210,217
155.9165,5.466364E-10,1.115562E-9,2.187046E-9,4.607542E-9,9.655205E-9,1.969729E-8,3.933027E-8,7.402391E-8,1.310435E-7,2.17394E-7,3.238898E-7,4.407223E-7,5.802732E-7,6.969407E-7,7.185863E-7,7.474542E-7,8.834634E-7,8.886231E-7,5.965855E-7,4.172015E-7,9.641073E-7,3.69572E-6,8.696503E-6,1.439389E-5,2.744674E-5,4.542631E-5,4.948859E-5,4.909934E-5,5.92355E-5,6.199108E-5,5.219007E-5,5.136013E-5,5.670073E-5,4.251617E-5,2.303598E-5,1.338475E-5,3.975144E-6,1.884788E-6,4.494013E-6,4.981531E-6,5.169386E-6,4.148425E-6,2.716009E-6,2.376108E-6,2.799349E-6,2.987477E-6,2.61786E-6,1.994318E-6,1.288363E-6,6.979805E-7,3.41798E-7,1.678788E-7,9.660592E-8,6.721061E-8,4.758187E-8,3.048965E-8,1.708878E-8,8.635719E-9,4.315327E-9,2.379421E-9,1.536309E-9,1.101153E-9,7.639674E-10,217
156.0976,1.041696E-9,2.212693E-9,4.461023E-9,8.602066E-9,1.685074E-8,3.237773E-8,5.880115E-8,1.018884E-7,1.715693E-7,2.725201E-7,3.898453E-7,5.300154E-7,7.414279E-7,9.650679E-7,1.079143E-6,1.298844E-6,2.005734E-6,2.84636E-6,2.986248E-6,3.358082E-6,6.093604E-6,1.016313E-5,1.208553E-5,1.487608E-5,3.169915E-5,5.528726E-5,5.714423E-5,5.795268E-5,8.409712E-5,9.235409E-5,6.906291E-5,6.498E-5,8.122103E-5,6.617289E-5,3.675973E-5,2.727256E-5,1.427716E-5,2.087587E-6,1.81521E-6,2.125883E-6,2.837383E-6,4.068433E-6,3.832125E-6,3.512278E-6,3.861328E-6,3.896114E-6,3.187686E-6,2.318538E-6,1.491591E-6,7.999316E-7,3.836889E-7,1.858461E-7,1.02652E-7,6.952438E-8,5.056364E-8,3.536308E-8,2.404761E-8,1.656526E-8,1.16603E-8,8.24575E-9,5.712649E-9,3.720068E-9,2.255264E-9,217
156.2791,1.563196E-9,3.082185E-9,6.219008E-9,1.196395E-8,2.225149E-8,4.088844E-8,7.125203E-8,1.188014E-7,1.981173E-7,3.139109E-7,4.4698E-7,6.423833E-7,1.025272E-6,1.503586E-6,1.827264E-6,2.514077E-6,4.595576E-6,6.968872E-6,7.217137E-6,8.858187E-6,1.737485E-5,2.376692E-5,1.828215E-5,1.79618E-5,4.186435E-5,6.514894E-5,5.326191E-5,5.182058E-5,0.0001026573,0.0001231672,8.001568E-5,7.208054E-5,0.0001133358,0.0001031101,5.584782E-5,5.021469E-5,4.384226E-5,1.560791E-5,4.482784E-6,3.366874E-6,7.178799E-7,6.073573E-7,1.505681E-6,1.487311E-6,1.652215E-6,1.977659E-6,1.633008E-6,1.123088E-6,7.68382E-7,4.656567E-7,2.851475E-7,2.090755E-7,1.654635E-7,1.325595E-7,1.033885E-7,7.736483E-8,5.685926E-8,4.137944E-8,2.94451E-8,2.017888E-8,1.305564E-8,7.935843E-9,4.597589E-9,217
156.461,1.69135E-9,3.384246E-9,6.464491E-9,1.245178E-8,2.339407E-8,4.142999E-8,6.92737E-8,1.159335E-7,1.98123E-7,3.099059E-7,4.318723E-7,6.793288E-7,1.256896E-6,1.922454E-6,2.247043E-6,3.492427E-6,7.526535E-6,1.101584E-5,9.506938E-6,1.308955E-5,3.16031E-5,3.9826E-5,2.134108E-5,2.278238E-5,6.575372E-5,8.386822E-5,4.29224E-5,3.73903E-5,0.0001238217,0.0001604289,8.246936E-5,6.333079E-5,0.0001500794,0.0001576089,7.615226E-5,7.220509E-5,9.658695E-5,5.490028E-5,1.944278E-5,1.804662E-5,1.323417E-5,4.271595E-6,1.722689E-6,1.548298E-6,5.021751E-7,3.254755E-8,1.214979E-8,7.390914E-8,2.789735E-7,4.167265E-7,4.740265E-7,4.796526E-7,4.186555E-7,3.291112E-7,2.455293E-7,1.768532E-7,1.240075E-7,8.491863E-8,5.627191E-8,3.558145E-8,2.14213E-8,1.23479E-8,6.746232E-9,217
156.6434,1.342773E-9,2.820859E-9,5.377013E-9,1.009276E-8,1.900016E-8,3.260555E-8,5.214488E-8,9.028203E-8,1.585125E-7,2.260108E-7,2.886673E-7,5.516238E-7,1.182109E-6,1.615889E-6,1.477173E-6,3.214436E-6,8.837945E-6,1.139893E-5,5.858233E-6,1.222631E-5,4.274756E-5,4.998939E-5,1.350669E-5,2.302969E-5,0.0001013816,0.0001158023,3.211791E-5,2.212929E-5,0.0001619969,0.0002250891,8.975551E-5,3.266206E-5,0.0001844128,0.0002389783,9.845049E-5,6.747818E-5,0.0001536352,0.0001234072,4.369386E-5,3.612561E-5,4.339668E-5,2.490355E-5,9.705907E-6,7.580966E-6,6.159032E-6,3.208985E-6,1.700854E-6,1.573226E-6,1.763805E-6,1.691412E-6,1.456108E-6,1.216735E-6,9.497267E-7,6.821082E-7,4.677759E-7,3.137724E-7,2.055492E-7,1.303823E-7,7.945066E-8,4.646155E-8,2.613193E-8,1.40404E-8,7.216765E-9,217
156.8261,8.977601E-10,1.754027E-9,3.494987E-9,6.746135E-9,1.190074E-8,1.840879E-8,2.984143E-8,5.844265E-8,9.568887E-8,9.768379E-8,1.256902E-7,4.170629E-7,8.745077E-7,7.220556E-7,2.628899E-7,2.72123E-6,8.630001E-6,8.647293E-6,5.396053E-7,1.145913E-5,5.195241E-5,5.92655E-5,1.073938E-5,3.048099E-5,0.0001517942,0.0001798092,5.649711E-5,3.095901E-5,0.0002355078,0.0003614309,0.0001612016,1.115348E-6,0.0002055287,0.0003667556,0.0001606138,2.298308E-5,0.0001714613,0.0002125177,7.948555E-5,3.217215E-5,6.595948E-5,5.788797E-5,2.403398E-5,1.293681E-5,1.424662E-5,1.099531E-5,6.257788E-6,4.419751E-6,4.238266E-6,3.675438E-6,2.718033E-6,1.969209E-6,1.432256E-6,9.775637E-7,6.25828E-7,3.915101E-7,2.41152E-7,1.431791E-7,8.123811E-8,4.432326E-8,2.324726E-8,1.172368E-8,5.756071E-9,217
157.0093,5.003995E-10,8.724849E-10,1.749861E-9,3.558758E-9,5.374903E-9,6.835988E-9,1.512918E-8,3.515138E-8,3.761859E-8,1.367954E-8,1.185103E-7,4.577232E-7,5.802339E-7,1.510407E-7,6.701116E-7,4.432815E-6,9.611902E-6,9.996924E-6,8.740136E-6,2.823903E-5,7.656989E-5,0.0001035737,7.938002E-5,0.0001122292,0.0002682653,0.0003597072,0.0002543952,0.0001921935,0.0004301676,0.0006828591,0.0004732192,0.0001084217,0.0002518637,0.0005833132,0.0003802951,1.938144E-5,0.0001276829,0.0003048484,0.0001616582,1.57746E-5,5.011776E-5,8.438016E-5,4.512577E-5,1.325836E-5,1.427295E-5,1.66913E-5,1.079759E-5,5.892905E-6,4.961465E-6,4.534416E-6,3.227278E-6,2.068979E-6,1.415337E-6,9.529681E-7,5.810246E-7,3.361913E-7,1.94465E-7,1.097092E-7,5.837134E-8,2.95986E-8,1.469774E-8,7.172332E-9,3.354623E-9,217
157.193,1.738607E-10,3.575076E-10,7.598185E-10,1.255546E-9,1.06513E-9,1.982128E-9,1.036316E-8,1.844974E-8,3.264576E-9,3.823876E-8,3.083676E-7,6.487876E-7,5.677372E-7,1.018522E-6,4.519488E-6,1.082058E-5,1.764713E-5,2.951474E-5,5.4607E-5,9.648752E-5,0.0001681285,0.0002732595,0.0003645178,0.0004493714,0.0006435831,0.0009019228,0.0009817905,0.0009135624,0.00109888,0.00151622,0.001436372,0.0007846484,0.0005878443,0.001025331,0.0009708544,0.0003141,0.0001272437,0.0003943798,0.0003400971,6.601495E-5,1.004187E-5,8.315153E-5,7.285225E-5,1.93754E-5,5.735105E-6,1.411138E-5,1.295153E-5,6.160519E-6,3.556851E-6,3.541437E-6,2.709127E-6,1.559519E-6,9.569965E-7,6.448998E-7,3.818348E-7,1.999887E-7,1.063747E-7,5.725819E-8,2.836457E-8,1.317238E-8,6.248697E-9,3.001584E-9,1.385068E-9,217
157.377,3.466155E-11,1.24539E-10,3.346544E-10,2.933372E-10,4.57842E-11,2.589099E-9,9.555677E-9,1.04849E-8,2.622616E-8,2.102618E-7,6.936385E-7,1.178165E-6,1.783694E-6,5.260528E-6,1.500522E-5,2.948627E-5,5.083914E-5,0.0001000425,0.0001920248,0.0003117299,0.0004897992,0.0008140885,0.001219312,0.001535943,0.001900371,0.002542526,0.003155163,0.003315736,0.003402109,0.003904925,0.004068221,0.00311202,0.002136407,0.002263916,0.002370961,0.001423733,0.0005709451,0.0006119416,0.0006697544,0.0003050387,4.116382E-5,6.46092E-5,9.832928E-5,4.441182E-5,3.019445E-6,4.921044E-6,1.095009E-5,6.600456E-6,2.281959E-6,1.747668E-6,1.614545E-6,9.322839E-7,4.903546E-7,3.139457E-7,1.781246E-7,8.116062E-8,3.85449E-8,2.018267E-8,9.134319E-9,3.592224E-9,1.605758E-9,8.556176E-10,4.478999E-10,217
157.5615,2.181212E-11,9.008039E-11,2.413607E-10,4.190561E-10,1.353931E-9,5.30754E-9,1.342442E-8,3.792527E-8,1.711388E-7,6.355607E-7,1.606417E-6,3.21831E-6,7.095361E-6,1.849891E-5,4.393356E-5,8.730756E-5,0.0001635568,0.0003171469,0.0005873539,0.0009720111,0.001533975,0.002444671,0.003647854,0.004783673,0.00590166,0.007508601,0.00936593,0.0104532,0.01069684,0.01107313,0.01128374,0.009884967,0.007500491,0.006292535,0.005938604,0.004492313,0.002471669,0.001566873,0.001400428,0.0009213545,0.0003400234,0.000133962,0.0001399325,9.611799E-5,2.498153E-5,1.265306E-6,6.68786E-6,7.54249E-6,2.968354E-6,6.560563E-7,4.824375E-7,4.261786E-7,2.556177E-7,1.31718E-7,5.265283E-8,1.712239E-8,9.559206E-9,5.964805E-9,2.074024E-9,5.411768E-10,4.200586E-10,3.386027E-10,1.712569E-10,217
157.7465,5.934782E-11,2.466446E-10,6.669297E-10,1.594582E-9,4.363501E-9,1.336404E-8,4.525842E-8,1.704682E-7,6.015911E-7,1.764673E-6,4.397275E-6,1.029428E-5,2.449255E-5,5.804565E-5,0.000128789,0.000262658,0.0005089133,0.0009627634,0.001742065,0.002936264,0.00467549,0.007198722,0.01051448,0.01413984,0.01785033,0.0221593,0.0269474,0.03060194,0.03200378,0.03207219,0.03142186,0.02861949,0.02347258,0.0187839,0.01585078,0.01257156,0.008266244,0.005025324,0.003522467,0.002446878,0.001303899,0.0005814597,0.0003404273,0.0002270709,0.0001026534,2.727885E-5,1.224232E-5,1.280187E-5,7.482773E-6,1.782439E-6,4.282617E-8,1.863063E-7,2.589692E-7,1.116949E-7,1.308535E-8,1.570608E-9,7.434111E-9,4.155118E-9,4.820521E-10,2.067174E-10,5.422135E-10,3.774564E-10,1.412817E-10,217
157.9318,1.531173E-10,5.780304E-10,1.603661E-9,4.215489E-9,1.299912E-8,4.641923E-8,1.707842E-7,5.922447E-7,1.83853E-6,5.094735E-6,1.306075E-5,3.210269E-5,7.624063E-5,0.0001734501,0.0003755561,0.0007720767,0.001510957,0.002829071,0.005054204,0.008533053,0.01358882,0.02056971,0.0296203,0.04021945,0.05158027,0.0635269,0.07562044,0.08555197,0.09053394,0.0903783,0.086607,0.07899847,0.06710139,0.05396667,0.04305962,0.03353171,0.02365739,0.0150969,0.009641095,0.006309765,0.003759246,0.001964632,0.001046101,0.0006110334,0.0003196063,0.0001314484,5.594494E-5,3.59009E-5,2.191392E-5,8.60723E-6,2.344844E-6,1.110848E-6,7.802762E-7,3.406041E-7,9.907783E-8,4.849939E-8,3.087178E-8,9.888833E-9,8.268687E-10,7.152612E-10,1.200816E-9,7.205333E-10,2.42313E-10,217
158.1176,5.44582E-10,1.615824E-9,4.454876E-9,1.337757E-8,4.606065E-8,1.65737E-7,5.722391E-7,1.830266E-6,5.381377E-6,1.469394E-5,3.794157E-5,9.361721E-5,0.0002205759,0.0004957867,0.001066051,0.00219264,0.004296786,0.008005959,0.0141779,0.02379753,0.03775875,0.05676573,0.08117815,0.110348,0.1423238,0.1748171,0.2054632,0.2302686,0.2439265,0.2437905,0.2316312,0.2098267,0.1797099,0.1454054,0.1132887,0.08568472,0.06107851,0.04007254,0.02491741,0.01527107,0.008994998,0.004896857,0.002571099,0.001391199,0.0007308336,0.000339229,0.0001532947,8.476903E-5,5.015217E-5,2.445948E-5,1.049631E-5,5.336412E-6,2.969594E-6,1.390851E-6,5.940692E-7,2.87708E-7,1.319626E-7,4.234309E-8,1.012537E-8,4.70314E-9,3.408096E-9,1.774168E-9,6.580172E-10,217
158.3039,1.639534E-9,4.703443E-9,1.364921E-8,4.322984E-8,1.468191E-7,4.996294E-7,1.627382E-6,4.991613E-6,1.439902E-5,3.928046E-5,0.0001020313,0.0002530929,0.0005989934,0.001352056,0.002914258,0.005994211,0.01172501,0.02175279,0.038266,0.06381903,0.1008321,0.1510558,0.2151382,0.2916304,0.3758132,0.46034,0.5370332,0.5968885,0.6299877,0.6295694,0.5966603,0.5378124,0.4601964,0.3727438,0.2873112,0.2123982,0.1494325,0.09822699,0.06019864,0.03496271,0.01928281,0.009896555,0.004733794,0.002197249,0.0009939699,0.0004117615,0.0001637316,8.37036E-5,5.495493E-5,3.497648E-5,2.202098E-5,1.469579E-5,9.260659E-6,5.137636E-6,2.66738E-6,1.343595E-6,6.076177E-7,2.335061E-7,8.47459E-8,3.528178E-8,1.631071E-8,7.106309E-9,2.767703E-9,217
158.4906,4.271179E-9,1.057299E-8,2.821538E-8,8.66913E-8,2.957468E-7,1.030338E-6,3.471174E-6,1.107759E-5,3.334053E-5,9.474961E-5,0.0002547887,0.0006489716,0.001565688,0.00357846,0.00775415,0.01593455,0.03102853,0.05721072,0.09992143,0.1654567,0.2598735,0.3874053,0.548907,0.7400242,0.9491217,1.157484,1.342994,1.48373,1.559808,1.557745,1.477276,1.33186,1.141496,0.9284738,0.7171168,0.5278972,0.3701952,0.2451004,0.1518926,0.08804539,0.04767789,0.02379878,0.01074004,0.004323473,0.001513109,0.0004168647,7.078528E-5,1.629483E-5,3.653421E-5,5.392523E-5,5.660255E-5,4.817304E-5,3.462425E-5,2.191661E-5,1.272077E-5,6.821318E-6,3.339408E-6,1.512493E-6,6.634204E-7,2.905852E-7,1.253717E-7,5.201944E-8,2.058868E-8,217
158.6777,7.995845E-9,9.289524E-9,7.05017E-9,2.460462E-8,2.303175E-7,1.384808E-6,6.274303E-6,2.381232E-5,7.969886E-5,0.000241771,0.0006753015,0.001753434,0.004258176,0.009712134,0.02087062,0.04235615,0.08130752,0.147786,0.2546201,0.4163024,0.6464893,0.9541605,1.339423,1.789746,2.277038,2.758108,3.181278,3.496273,3.662127,3.654096,3.471886,3.142331,2.71043,2.227422,1.744318,1.304454,0.9334407,0.6382193,0.4155549,0.2575168,0.1521888,0.0858443,0.04626643,0.02403933,0.01228799,0.006347786,0.00340887,0.001951449,0.001203271,0.0007868944,0.0005261015,0.0003457148,0.0002180147,0.0001310853,7.502929E-5,4.070899E-5,2.093148E-5,1.029593E-5,4.900502E-6,2.262754E-6,1.009412E-6,4.339882E-7,1.798452E-7,217
158.8652,7.640442E-8,1.527457E-7,3.334037E-7,8.870692E-7,2.846831E-6,9.811737E-6,3.314654E-5,0.000105667,0.000314708,0.0008757052,0.00228301,0.005594112,0.01291969,0.02818962,0.05822253,0.1140184,0.2119905,0.3745816,0.6295277,1.007024,1.53418,2.226854,3.080556,4.063055,5.110711,6.131157,7.015702,7.659591,7.981864,7.939736,7.53855,6.833908,5.918712,4.900402,3.882118,2.948923,2.154803,1.5186,1.033951,0.6818816,0.4375165,0.2744397,0.1690993,0.1030333,0.06262351,0.03823557,0.02350951,0.01455221,0.009061031,0.005657973,0.003515739,0.002152516,0.001288858,0.0007512536,0.0004245297,0.0002318044,0.0001222574,6.240597E-5,3.085983E-5,1.476721E-5,6.83067E-6,3.054566E-6,1.321251E-6,217
159.0533,9.559558E-7,2.351107E-6,5.838503E-6,1.472084E-5,3.765235E-5,9.700625E-5,0.0002490525,0.0006300645,0.001555607,0.00372107,0.008579671,0.01900388,0.04035149,0.08202817,0.1595265,0.2966963,0.5276482,0.8972466,1.458827,2.267876,3.370979,4.790551,6.508176,8.45166,10.49069,12.44473,14.10605,15.27629,15.8058,15.62321,14.75029,13.3005,11.45645,9.43009,7.422824,5.596507,4.054047,2.833242,1.919605,1.268863,0.8252311,0.5332063,0.3454279,0.2261063,0.1502482,0.1012767,0.06881768,0.04675479,0.03153019,0.02096835,0.01366496,0.008683149,0.005363401,0.003213981,0.001865397,0.001047655,0.0005693753,0.0002994978,0.0001524196,7.500953E-5,3.569582E-5,1.643324E-5,7.322241E-6,217
159.2417,5.96159E-6,1.485804E-5,3.656223E-5,8.888484E-5,0.0002133635,0.0005049051,0.001174923,0.002680312,0.005974664,0.01297203,0.02735317,0.05587587,0.1103465,0.2103235,0.3864022,0.6835461,1.163402,1.903948,2.994419,4.523735,6.561762,9.1347,12.19887,15.62049,19.16988,22.53598,25.36376,27.31227,28.12072,27.66295,25.97602,23.25764,19.83053,16.07874,12.37579,9.026247,6.228669,4.062948,2.505977,1.467289,0.826659,0.4631562,0.2740008,0.1830613,0.1404604,0.1174043,0.09989529,0.08294489,0.06600715,0.05005774,0.03615489,0.02490969,0.01640922,0.01035771,0.006275912,0.003656282,0.002051022,0.001108916,0.0005782402,0.0002909929,0.000141434,6.644363E-5,3.019189E-5,217
